uniqueID,drugName,condition,text,rating,date,usefulCount
39488.0,Contrave,Obesity,"""I have been on Contrave for almost a month. My starting weight was 270 and I am now at 259. So aprox 10lbs lost in a month is pretty good. My insurance did not cover the medicine, but i had the discount card. It cost about $90. With your discount card and filled Rx, you gain free access to the Scale Down program in which they send you a very nice digital scale. You have to weigh in EVERY day (first thing in the morning, right after you get up and go to the bathroom). This program has helped me more than the Contrave to be honest.Contrave makes me feel horrible. I am exhausted all day and moody. I'm sure it works a little, and I'm trying to push through the side effects. I want this to work so bad.""",5.0,19-Jul-16,26.0
48314.0,Tarceva,Non-Small Cell Lung Cance,"""I was diagnosed with stage 4 nsclc ,  in Oct. 2014 it had metastasized into my right humerous, after radiation and chemo the cancer went into remission,  so I was put on Tarceva 150  it's been typical side effects, face rash ,diarrhea,  tired all the time,,
but I have had 3 pet scans at 3 months apart all negative. I am a 52 year old man,  non smoker""",10.0,1-Oct-15,55.0
84776.0,Ethinyl estradiol / norgestimate,Birth Control,"""My insurance changed my prescription from OTC Lo to TriNessa.  TriNessa is effective in the sense that it has prevented unwanted pregnancy, however, for the last four months I have been on this medication, I have been feeling bloated and nauseous every single day.  For the first two months, I would take pregnancy tests because I thought I was pregnant.  I have changed the time I take this medicine from early morning to taking it at night before bed; I make sure I don't take it on an empty stomach. Nothing I have done seem to alleviate this problem.  This has not help the situation in the bed room.  I have this medication change to OTC Lo and just paid the high copayments monthly.""",4.0,25-Apr-16,2.0
45067.0,Fluoxetine,Anxiety and Stress,"""I was going through a breakdown and eating healthy and working out but still life was a mess and I couldn't cope so my PCP prescribed this to get me through. I lost a bunch of weight, fine because I was a tad chunky and became numb to so many things but I was able to cope better and I had a bunch of energy. I couldn't sleep but it was okay with my 75 hour work week. It was hard to concentrate on my medical studies because I would get confused a lot but overall I adjusted and I would get on it again. Getting off it was smooth.""",6.0,3-Dec-16,56.0
145164.0,Etonogestrel,Birth Control,"""I have had the Implanon since August 2013 and had it removed yesterday at my GP.
I have put on a ridiculous amount of weight use to be a size 6 since having it inserted I am now a 12.
I couldnt cope with the irregular periods and they would last for two weeks.
And then the Pre Menstrual Symptoms I would have them for about three weeks before my period which was horrible.
I would cry all the time or be extremely moody

Glad I have had it taken out""",5.0,30-Oct-15,4.0
25129.0,Hylan g-f 20,Osteoarthritis,"""I had Synvisc-One injections about three weeks ago in both knees.  A few years ago I also has the injections over 3 weeks with no serious pain or after effects but lots of relief for 18 month's at least.  This time with just one injection my experience was horrendously painful during and after for 24 hours.  I had to be taken to my car in a wheel chair after the injections due to pain and swelling.  Ice did help. I wish he would have numbed the area 1st, I think that would have helped.  For 2-3 weeks after the Synvisc-One injections I had pretty significant ankle and foot swelling that I'm sure were from the injections.  I am beginning to feel improvement now again.  I think I might opt for the 3 injections next time, less pain.""",9.0,8-Nov-14,55.0
157296.0,Kenalog-40,Systemic Lupus Erythematosus,"""I had strained pretty much my entire body making changes in an old chest.  My whole body seemed to hurt constantly and my hands were essentially unmoving and stiff.  With an on and off Dx of SLE, I went to a rheumatologist.  He injected once in the hip with Kenelog 40.  By the next day I felt as though I were a good 20 years younger, with no pain to speak of anywhere in my body.  My hands and feet were no longer swollen: ring size went from 9 to 8 and had to take up all shoe buckles at least one hole.  My hands had more flexibility and strength than I had had in years.  There were no negative side effects.  It's been 6 months and I continue with the flexibility, etc. that I had from the beginning.  This Kenalog 40 is great stuff!!""",10.0,7-Dec-15,14.0
117944.0,Aluminum hydroxide / magnesium trisilicate,Indigestion,"""I'm never having these again! I'm going to stick with the liquid. 

When I chewed the tablets, they stuck to my teeth all over and some teeth became sensitive. It was hard to brush the pieces off. I didn't like the sensation either, nearly made me wretch.""",2.0,19-Sep-16,5.0
82516.0,Hysingla ER,Pain,"""I've been a chronic pain patient for 10 plus years. My dr wanted me to try Hysingla 100 mg even though my other medication was working the best out of all the others I've tried and been on.  I took the first does and I didn't seem to have any relief but I kept reminding myself what he and I discussed so I gave it another try.  By this time my other medication is no longer in my system and now my pain is getting really bad so I called my dr's office. I was advised that the Hysingla would peak at 15 hours of taking it and sometimes takes a while to build up.  After a few days my dr took me off of it, an asprin worked better then the Hysingla.  I hope others don't have to suffer like I did.""",1.0,15-Jul-16,52.0
225803.0,Bupropion,Depression,"""I liked Wellbutrin for the 3 weeks I was on it.  I felt good, energetic, happy, and could finally organize my life, wasn't feeling overwhelmed by everything.  Unfortunately, broke out in terrible hives all over, and my psychiatrist says that is a reaction to the medicine.  """,8.0,26-Apr-11,20.0
161262.0,Ortho Tri-Cyclen,Ovarian Cysts,"""I started taking this pill for ovarian cysts. I also have moderate/severe acne and was told it works well to clear up skin also. On top of that, I get insane cramps during my period. Overall, it was about time I started birth control. I am very unhappy with this pill. After taking the pill for 3 days, my acne got a lot worse, and I broke out on my chin/jawline, which had never happened before. Everyday I get sharp pains (feels like cramps) in my lower abdomen. Today they were so bad that I considered pulling over my car while I was driving and calling my parents to come pick me up. I also have been getting migraines more frequently. Overall, this pill has been a disappointment. If my acne doesnt clear up soon I will switch pills""",2.0,18-Nov-16,0.0
99299.0,Tegaserod,Irritable Bowel Syndrome,"""For me, there is no side effects. I took this medicine twice in a month. Saturday at 6:00 am, 6:30 full glass of water. 8:00am @bathroom stops 930am

The third time I tried to used it does not work. I like the medicine. In Puerto Rico is not for sale anymore.""",10.0,22-Jan-17,3.0
223719.0,Omalizumab,"Asthma, Maintenance","""Very useful for treating severe to mild asthma! Highly recommended!""",10.0,14-May-14,38.0
196616.0,Letrozole,"Breast Cancer, Adjuvant","""My 6 months on Letrazole have been a nightmare; extreme hot flushes, soaked clothes /bedclothes. Can't fall asleep even though exhausted. So fuzzy-brained I despair &amp; have lost confidence in normal conversation. Bone pain &amp; frequent lower leg cramps are excruciating. I've aged 10 years, changed shape, gained over 10k, all of it around my waist. I fall; I've sprained both ankles in six weeks. I never know when a fall is coming, there's no warning, I just collapse. In  addition to normal drugs regime, I now need 5 additional drugs to try &amp; counteract side-effects of Letrazole. It may be keeping me alive (who really knows?) but it's destroyed my life in the process. I dread to think what 4.5 more years on this drug will do to me.""",1.0,9-May-16,37.0
